STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
LAM00048940,"WATTAY INTERNATIONAL, LA",5/30/1987,,,,85,,78
LAM00048940,"WATTAY INTERNATIONAL, LA",5/31/1987,,,,86,,78
LAM00048940,"WATTAY INTERNATIONAL, LA",6/1/1987,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/2/1987,,,,79,,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/3/1987,,,,82,,76
LAM00048940,"WATTAY INTERNATIONAL, LA",6/4/1987,,,,84,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",6/5/1987,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/6/1987,0.35,,,83,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",6/7/1987,0,,,76,,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/8/1987,,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/9/1987,,,,79,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",6/10/1987,,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/11/1987,,,,85,,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/12/1987,,,,85,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",6/13/1987,1.3,,,85,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",6/14/1987,0,,,84,,78
LAM00048940,"WATTAY INTERNATIONAL, LA",6/15/1987,,,,85,,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/16/1987,,,,85,,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/17/1987,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/18/1987,,,,87,,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/19/1987,,,,85,,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/20/1987,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/21/1987,,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/22/1987,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/24/1987,,,,91,,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/25/1987,,,,89,,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/26/1987,,,,87,,82
LAM00048940,"WATTAY INTERNATIONAL, LA",6/30/1987,,,,89,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",7/1/1987,,,,86,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/2/1987,,,,89,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/3/1987,,,,86,,82
LAM00048940,"WATTAY INTERNATIONAL, LA",7/4/1987,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/5/1987,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/6/1987,,,,80,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/7/1987,,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/8/1987,,,,80,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/9/1987,,,,84,,79
LAM00048940,"WATTAY INTERNATIONAL, LA",7/10/1987,,,,84,,79
LAM00048940,"WATTAY INTERNATIONAL, LA",7/11/1987,,,,87,,80
LAM00048940,"WATTAY INTERNATIONAL, LA",7/12/1987,,,,90,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/13/1987,,,,90,,79
LAM00048940,"WATTAY INTERNATIONAL, LA",7/14/1987,,,,86,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/15/1987,,,,85,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/16/1987,,,,85,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",7/17/1987,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/18/1987,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/19/1987,,,,86,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/20/1987,,,,88,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/21/1987,,,,87,,78
LAM00048940,"WATTAY INTERNATIONAL, LA",7/22/1987,,,,87,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/23/1987,,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/24/1987,,,,81,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",7/25/1987,,,,84,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/26/1987,,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/27/1987,,,,84,,78
LAM00048940,"WATTAY INTERNATIONAL, LA",7/28/1987,,,,87,,79
LAM00048940,"WATTAY INTERNATIONAL, LA",7/29/1987,,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/30/1987,,,,85,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/31/1987,,,,79,,76
LAM00048940,"WATTAY INTERNATIONAL, LA",8/1/1987,,,,80,,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/2/1987,,,,79,,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/3/1987,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/4/1987,0.87,,,80,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",8/5/1987,0,,,87,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",8/6/1987,,,,88,,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/7/1987,,,,86,,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/8/1987,,,,86,,79
LAM00048940,"WATTAY INTERNATIONAL, LA",8/9/1987,,,,78,,74
LAM00048940,"WATTAY INTERNATIONAL, LA",8/10/1987,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/11/1987,,,,83,,76
LAM00048940,"WATTAY INTERNATIONAL, LA",8/12/1987,2.48,,,80,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",8/13/1987,0,,,86,,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/14/1987,,,,89,,79
LAM00048940,"WATTAY INTERNATIONAL, LA",8/15/1987,,,,84,,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/16/1987,,,,86,,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/17/1987,,,,76,,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/18/1987,,,,82,,76
LAM00048940,"WATTAY INTERNATIONAL, LA",8/19/1987,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/20/1987,,,,85,,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/21/1987,,,,89,,80
LAM00048940,"WATTAY INTERNATIONAL, LA",8/22/1987,,,,88,,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/23/1987,,,,75,,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/24/1987,,,,79,,74
LAM00048940,"WATTAY INTERNATIONAL, LA",8/25/1987,,,,81,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",8/26/1987,,,,83,,78
LAM00048940,"WATTAY INTERNATIONAL, LA",8/27/1987,,,,85,,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/28/1987,,,,84,,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/29/1987,,,,87,,78
LAM00048940,"WATTAY INTERNATIONAL, LA",8/30/1987,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/31/1987,,,,80,,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/1/1987,,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/2/1987,,,,79,,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/3/1987,,,,79,,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/4/1987,,,,86,,78
LAM00048940,"WATTAY INTERNATIONAL, LA",9/5/1987,,,,87,,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/6/1987,,,,85,,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/7/1987,,,,87,,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/8/1987,,,,81,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/9/1987,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/10/1987,,,,86,,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/11/1987,,,,87,,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/12/1987,,,,88,,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/13/1987,,,,86,,79
LAM00048940,"WATTAY INTERNATIONAL, LA",9/14/1987,,,,86,,78
LAM00048940,"WATTAY INTERNATIONAL, LA",9/15/1987,,,,87,,79
LAM00048940,"WATTAY INTERNATIONAL, LA",9/16/1987,,,,87,,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/17/1987,,,,86,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/18/1987,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/19/1987,,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/20/1987,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/21/1987,,,,85,,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/22/1987,,,,82,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/23/1987,,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/24/1987,,,,81,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",9/25/1987,,,,83,,79
LAM00048940,"WATTAY INTERNATIONAL, LA",9/26/1987,,,,76,,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/27/1987,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/28/1987,,,,84,,76
LAM00048940,"WATTAY INTERNATIONAL, LA",9/29/1987,,,,86,,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/30/1987,,,,82,,74
LAM00048940,"WATTAY INTERNATIONAL, LA",10/1/1987,,,,83,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",10/2/1987,,,,83,,74
LAM00048940,"WATTAY INTERNATIONAL, LA",10/3/1987,1.85,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/4/1987,0,,,81,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",10/5/1987,,,,85,,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/6/1987,,,,87,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",10/7/1987,,,,86,,78
LAM00048940,"WATTAY INTERNATIONAL, LA",10/8/1987,,,,81,,76
LAM00048940,"WATTAY INTERNATIONAL, LA",10/9/1987,,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/10/1987,,,,84,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",10/11/1987,,,,87,,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/12/1987,,,,85,,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/13/1987,,,,86,,78
LAM00048940,"WATTAY INTERNATIONAL, LA",10/14/1987,,,,88,,79
LAM00048940,"WATTAY INTERNATIONAL, LA",10/15/1987,,,,84,,74
LAM00048940,"WATTAY INTERNATIONAL, LA",10/16/1987,,,,86,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",10/17/1987,,,,87,,78
LAM00048940,"WATTAY INTERNATIONAL, LA",10/18/1987,,,,86,,78
LAM00048940,"WATTAY INTERNATIONAL, LA",10/19/1987,,,,84,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",10/20/1987,,,,84,,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/21/1987,,,,85,,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/22/1987,,,,85,,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/23/1987,,,,85,,76
LAM00048940,"WATTAY INTERNATIONAL, LA",10/24/1987,,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/25/1987,,,,80,,72
LAM00048940,"WATTAY INTERNATIONAL, LA",10/26/1987,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/27/1987,,,,76,,67
LAM00048940,"WATTAY INTERNATIONAL, LA",10/28/1987,,,,81,,66
LAM00048940,"WATTAY INTERNATIONAL, LA",10/29/1987,,,,81,,69
LAM00048940,"WATTAY INTERNATIONAL, LA",10/30/1987,,,,80,,71
LAM00048940,"WATTAY INTERNATIONAL, LA",10/31/1987,,,,83,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",11/1/1987,,,,87,,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/2/1987,,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/3/1987,,,,85,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",11/4/1987,,,,82,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",11/5/1987,,,,82,,74
LAM00048940,"WATTAY INTERNATIONAL, LA",11/6/1987,,,,85,,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/7/1987,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/8/1987,,,,80,,71
LAM00048940,"WATTAY INTERNATIONAL, LA",11/9/1987,,,,77,,72
LAM00048940,"WATTAY INTERNATIONAL, LA",11/10/1987,,,,79,,72
LAM00048940,"WATTAY INTERNATIONAL, LA",11/11/1987,,,,82,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",11/12/1987,,,,84,,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/13/1987,,,,85,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",11/14/1987,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/15/1987,,,,83,,76
LAM00048940,"WATTAY INTERNATIONAL, LA",11/16/1987,,,,83,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",11/17/1987,,,,86,,76
LAM00048940,"WATTAY INTERNATIONAL, LA",11/18/1987,,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/19/1987,,,,79,,71
LAM00048940,"WATTAY INTERNATIONAL, LA",11/20/1987,,,,80,,69
LAM00048940,"WATTAY INTERNATIONAL, LA",11/21/1987,,,,80,,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/22/1987,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/23/1987,,,,83,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",11/24/1987,,,,84,,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/25/1987,,,,84,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",11/26/1987,,,,79,,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/27/1987,,,,85,,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/28/1987,,,,83,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",11/29/1987,,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/30/1987,,,,71,,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/1/1987,,,,71,,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/2/1987,,,,64,,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/3/1987,,,,70,,58
LAM00048940,"WATTAY INTERNATIONAL, LA",12/4/1987,,,,74,,60
LAM00048940,"WATTAY INTERNATIONAL, LA",12/5/1987,,,,71,,62
LAM00048940,"WATTAY INTERNATIONAL, LA",12/6/1987,,,,71,,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/7/1987,,,,66,,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/8/1987,,,,65,,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/9/1987,,,,64,,52
LAM00048940,"WATTAY INTERNATIONAL, LA",12/10/1987,,,,71,,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/11/1987,,,,72,,54
LAM00048940,"WATTAY INTERNATIONAL, LA",12/12/1987,,,,72,,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/13/1987,,,,70,83,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/14/1987,,,,72,,59
LAM00048940,"WATTAY INTERNATIONAL, LA",12/15/1987,,,,72,,63
LAM00048940,"WATTAY INTERNATIONAL, LA",12/16/1987,,,,73,,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/17/1987,,,,71,,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/18/1987,,,,66,,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/19/1987,,,,69,,53
LAM00048940,"WATTAY INTERNATIONAL, LA",12/20/1987,,,,61,,54
LAM00048940,"WATTAY INTERNATIONAL, LA",12/21/1987,,,,68,,55
LAM00048940,"WATTAY INTERNATIONAL, LA",12/22/1987,,,,70,,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/23/1987,,,,67,,54
LAM00048940,"WATTAY INTERNATIONAL, LA",12/24/1987,,,,66,,52
LAM00048940,"WATTAY INTERNATIONAL, LA",12/25/1987,,,,73,,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/26/1987,,,,77,,59
LAM00048940,"WATTAY INTERNATIONAL, LA",12/27/1987,,,,76,,65
LAM00048940,"WATTAY INTERNATIONAL, LA",12/28/1987,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/29/1987,,,,76,,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/30/1987,,,,75,,64
LAM00048940,"WATTAY INTERNATIONAL, LA",12/31/1987,,,,75,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/1/1988,,,,78,,61
LAM00048940,"WATTAY INTERNATIONAL, LA",1/2/1988,,,,74,,62
LAM00048940,"WATTAY INTERNATIONAL, LA",1/3/1988,,,,76,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/4/1988,,,,76,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/5/1988,,,,76,,65
LAM00048940,"WATTAY INTERNATIONAL, LA",1/6/1988,,,,76,,64
LAM00048940,"WATTAY INTERNATIONAL, LA",1/7/1988,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/8/1988,,,,77,,64
LAM00048940,"WATTAY INTERNATIONAL, LA",1/9/1988,,,,77,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/10/1988,,,,71,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/11/1988,,,,76,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/12/1988,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/13/1988,,,,76,,61
LAM00048940,"WATTAY INTERNATIONAL, LA",1/14/1988,,,,74,,61
LAM00048940,"WATTAY INTERNATIONAL, LA",1/15/1988,,,,76,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/16/1988,,,,78,,64
LAM00048940,"WATTAY INTERNATIONAL, LA",1/17/1988,,,,74,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/18/1988,,,,76,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/19/1988,,,,70,,60
LAM00048940,"WATTAY INTERNATIONAL, LA",1/20/1988,,,,71,,58
LAM00048940,"WATTAY INTERNATIONAL, LA",1/21/1988,,,,72,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/22/1988,,,,74,,60
LAM00048940,"WATTAY INTERNATIONAL, LA",1/23/1988,,,,77,,61
LAM00048940,"WATTAY INTERNATIONAL, LA",1/24/1988,,,,76,,63
LAM00048940,"WATTAY INTERNATIONAL, LA",1/25/1988,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/26/1988,,,,80,,68
LAM00048940,"WATTAY INTERNATIONAL, LA",1/27/1988,,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/28/1988,,,,82,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",1/29/1988,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/30/1988,,,,86,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/31/1988,,,,88,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/1/1988,,,,84,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/2/1988,,,,84,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/3/1988,,,,82,,74
LAM00048940,"WATTAY INTERNATIONAL, LA",2/4/1988,,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/5/1988,,,,79,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",2/6/1988,,,,81,,70
LAM00048940,"WATTAY INTERNATIONAL, LA",2/7/1988,,,,84,,71
LAM00048940,"WATTAY INTERNATIONAL, LA",2/8/1988,,,,86,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/9/1988,,,,79,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",2/10/1988,,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/11/1988,,,,80,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/12/1988,,,,69,,68
LAM00048940,"WATTAY INTERNATIONAL, LA",2/13/1988,,,,80,,68
LAM00048940,"WATTAY INTERNATIONAL, LA",2/15/1988,,,,76,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/16/1988,,,,78,,70
LAM00048940,"WATTAY INTERNATIONAL, LA",2/17/1988,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/18/1988,,,,77,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/19/1988,,,,63,,60
LAM00048940,"WATTAY INTERNATIONAL, LA",2/20/1988,,,,72,,59
LAM00048940,"WATTAY INTERNATIONAL, LA",2/21/1988,,,,79,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/22/1988,,,,74,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/23/1988,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/24/1988,,,,79,,67
LAM00048940,"WATTAY INTERNATIONAL, LA",2/25/1988,,,,82,,71
LAM00048940,"WATTAY INTERNATIONAL, LA",2/26/1988,,,,83,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",2/27/1988,,,,85,,71
LAM00048940,"WATTAY INTERNATIONAL, LA",2/28/1988,,,,86,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/29/1988,,,,84,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/1/1988,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/2/1988,,,,86,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",3/3/1988,,,,76,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/4/1988,,,,73,,68
LAM00048940,"WATTAY INTERNATIONAL, LA",3/5/1988,,,,69,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/7/1988,,,,71,,66
LAM00048940,"WATTAY INTERNATIONAL, LA",3/8/1988,,,,72,,63
LAM00048940,"WATTAY INTERNATIONAL, LA",3/9/1988,,,,72,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/10/1988,,,,74,,63
LAM00048940,"WATTAY INTERNATIONAL, LA",3/11/1988,,,,82,,69
LAM00048940,"WATTAY INTERNATIONAL, LA",3/12/1988,,,,86,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",3/14/1988,,,,87,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",3/15/1988,,,,89,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/16/1988,,,,87,,74
LAM00048940,"WATTAY INTERNATIONAL, LA",3/17/1988,,,,88,,76
LAM00048940,"WATTAY INTERNATIONAL, LA",3/18/1988,,,,88,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/19/1988,,,,88,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/20/1988,,,,89,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/21/1988,,,,90,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",3/22/1988,,,,89,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",3/23/1988,,,,87,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/24/1988,,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/25/1988,,,,85,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/26/1988,,,,86,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",3/27/1988,,,,87,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/28/1988,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/29/1988,,,,87,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/30/1988,,,,90,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/31/1988,,,,88,,78
LAM00048940,"WATTAY INTERNATIONAL, LA",4/1/1988,,,,90,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",4/2/1988,,,,93,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/3/1988,,,,87,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/4/1988,,,,88,,81
LAM00048940,"WATTAY INTERNATIONAL, LA",4/5/1988,,,,89,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/6/1988,,,,90,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/7/1988,,,,91,,80
LAM00048940,"WATTAY INTERNATIONAL, LA",4/8/1988,,,,84,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/9/1988,,,,81,,71
LAM00048940,"WATTAY INTERNATIONAL, LA",4/10/1988,,,,86,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/11/1988,,,,93,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/12/1988,,,,91,,82
LAM00048940,"WATTAY INTERNATIONAL, LA",4/13/1988,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/15/1988,,,,75,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/16/1988,,,,83,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",4/17/1988,,,,90,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/18/1988,,,,76,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/19/1988,,,,85,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",4/20/1988,,,,88,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/21/1988,,,,92,,79
LAM00048940,"WATTAY INTERNATIONAL, LA",4/22/1988,,,,91,,79
LAM00048940,"WATTAY INTERNATIONAL, LA",4/23/1988,,,,87,,81
LAM00048940,"WATTAY INTERNATIONAL, LA",4/24/1988,,,,82,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",4/25/1988,,,,85,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",4/26/1988,,,,85,,79
LAM00048940,"WATTAY INTERNATIONAL, LA",4/27/1988,,,,91,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/28/1988,,,,80,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/3/1988,,,,80,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/4/1988,,,,85,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/5/1988,,,,87,,79
LAM00048940,"WATTAY INTERNATIONAL, LA",5/6/1988,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/7/1988,,,,85,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",5/8/1988,,,,86,,79
LAM00048940,"WATTAY INTERNATIONAL, LA",5/9/1988,,,,85,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/10/1988,,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/11/1988,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/12/1988,,,,79,,76
LAM00048940,"WATTAY INTERNATIONAL, LA",5/13/1988,,,,77,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",5/14/1988,,,,86,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/17/1988,,,,85,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/18/1988,,,,85,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",5/19/1988,,,,85,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",5/20/1988,,,,86,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/21/1988,,,,88,,80
